pde,reference,pde_replicates,reference_n,reference_L,reference_S,note,overlap_start,overlap_end,time_points_compared,output_max_l2,output_rms_l2,output_terminal_l2,output_max_abs_component,output_initial_l2,output_time_of_max_l2,output_initial_centered_max_l2,output_initial_centered_rms_l2,output_initial_centered_terminal_l2,loss_max_abs,loss_terminal_abs,depth_interpolated,depth_points_compared,gram_max_fro,gram_rms_fro,gram_terminal_max_fro,gram_max_abs_entry,gram_initial_max_fro,gram_time_of_max_fro,gram_depth_fraction_of_max_fro,gram_initial_centered_max_fro,gram_initial_centered_rms_fro,gram_initial_centered_terminal_max_fro,theta_max_fro,theta_rms_fro,theta_terminal_fro,theta_max_abs_entry,theta_initial_fro,theta_initial_centered_max_fro,theta_initial_centered_terminal_fro,pde_terminal_feature_motion_max_fro,reference_terminal_feature_motion_max_fro,gram_increment_gap_fraction_pde_feature_motion,output_active_points,output_active_max_abs_z,output_active_rms_z,output_active_fraction_within_1p96_sem,gram_unique_points,gram_max_abs_z,gram_rms_z,gram_fraction_within_1p96_sem,bootstrap_replicates,output_mean_sup_bootstrap_p95,gram_mean_sup_bootstrap_p95,gram_increment_mean_sup_bootstrap_p95,theta_mean_sup_bootstrap_p95,loss_of_mean_sup_bootstrap_p95,output_discrepancy_over_ref_bootstrap_p95,gram_discrepancy_over_ref_bootstrap_p95,gram_increment_gap_over_ref_bootstrap_p95,loss_gap_over_ref_bootstrap_p95
pde_QMC_P5_N16_M256_R128_s20260723_dt0p02_T8.npz:continuous_depth_comparison,exact_ensemble_n96_L32_S48_seed2000_dt0p02_T8p0.npz,1,96,32,48,Primary high-cubature PDE versus finite-depth exact ensemble; Grams are compared on normalized depth and include an initialization-cancelled increment diagnostic.,0.0,8.0,201,0.013581192899967759,0.0031703659296062853,8.555466679584831e-12,0.013288975348567229,0.013581192899967759,0.0,0.013581192891882024,0.012809549021166204,0.013581192891882024,0.005285302558546756,3.3691659503721844e-23,True,257,0.053667683503046446,0.045752659165802845,0.05366765551571787,0.027784444124191676,0.05345833004732524,3.92,1.0,0.011689320730759139,0.007968435253345148,0.011689320730759139,0.09381696189553762,0.07963185216430334,0.08010792475635944,0.05280563074156008,0.09381696189553762,0.058989686758893024,0.04424656755289639,0.6338011211613804,0.6415483837132141,0.01844319983110722,189,2.980615899214832,1.3264289549570394,0.8042328042328042,309942,1.6052528216799122,0.8494536523249966,1.0,500,0.03920378623141773,0.08188979725749201,0.014697998626732076,0.1617444419388639,0.02898892584737852,0.3464255421606155,0.6553647133145936,0.7953001648468734,0.1823214349635762
pde_QMC_P5_N16_M256_R128_s20260723_dt0p02_T8.npz:continuous_depth_comparison,pooled_exact_m3_n128_L32_S96,1,128,32,96,Primary high-cubature PDE versus finite-depth exact ensemble; Grams are compared on normalized depth and include an initialization-cancelled increment diagnostic.,0.0,8.0,201,0.01818146522623623,0.0037839847802390992,5.402585835548635e-12,0.015464839159057055,0.01818146522623623,0.0,0.018181808205290327,0.017404348806468985,0.018181465231416314,0.003777921417301905,1.7084954266854535e-23,True,257,0.04115263921453266,0.03256465311166755,0.03417482187305706,0.021578415989873534,0.039980576978166475,0.2,1.0,0.009255071638256665,0.008486359724141313,0.009175913333608721,0.17823262355817757,0.13815594868568037,0.1368880809433453,0.11121755617207407,0.17823262355817757,0.050353568442498116,0.04833805637470973,0.6338011211613804,0.6285346277636472,0.014602485431546136,183,1.9941792965841458,1.1834334719291564,0.9398907103825137,309942,1.7986719267785152,1.0779606574235847,1.0,500,0.0251328181252794,0.04637261736579452,0.008578012830327024,0.10591645890841345,0.02014912321130525,0.7234153024785042,0.8874340408675696,1.0789295634457368,0.18749805525940666
pde_QMC_P5_N16_M256_R128_s20260723_dt0p02_T8.npz:continuous_depth_comparison,pooled_exact_m3_n256_L32_S128,1,256,32,128,Primary high-cubature PDE versus finite-depth exact ensemble; Grams are compared on normalized depth and include an initialization-cancelled increment diagnostic.,0.0,8.0,201,0.010752997608040587,0.0016554049861964317,1.0795601179141121e-12,0.008787968934953788,0.010752997608040587,0.0,0.01076432393376272,0.01048945857005379,0.010752997608414338,0.0018456582720173254,1.1095383297529073e-24,True,257,0.019407504276630565,0.015988127314749977,0.018788396123470764,0.016026624744566842,0.019407504276630565,0.0,1.0,0.007243343266500024,0.004300763764877245,0.007243343266500024,0.03340430967791031,0.028980506014610226,0.029469231352258433,0.026431449866350043,0.03340430967791031,0.020091256870577754,0.01647834252768864,0.6338011211613804,0.639909483539111,0.011428416619439366,183,2.8585982725688326,1.2467302965089369,0.8360655737704918,309942,2.144595383154468,0.8993770245573114,0.9857231352962812,500,0.016025334481303114,0.029130290602308616,0.004983733385692991,0.059361767507954084,0.01124682077580919,0.6709998858735957,0.666231056242621,1.453397023061825,0.16410488873328144
pde_QMC_P5_N16_M256_R128_s20260723_dt0p02_T8.npz:continuous_depth_comparison,pooled_exact_m3_n256_L64_S64,1,256,64,64,Primary high-cubature PDE versus finite-depth exact ensemble; Grams are compared on normalized depth and include an initialization-cancelled increment diagnostic.,0.0,8.0,201,0.01659875049720539,0.0028760872686718407,1.1002631304999649e-12,0.011844971735231155,0.01659875049720539,0.0,0.016598782112665734,0.016125727908584516,0.01659875049829506,0.0033176174105346012,1.0246630593269484e-24,True,257,0.03766028377901261,0.03336969612693793,0.035661048665347465,0.02346584651434358,0.0357863728020862,0.4,0.984375,0.006563901629082725,0.004012494782126042,0.006563901628708429,0.05739133849211549,0.054361828102084106,0.05410540091242266,0.027079467606069427,0.0516598334966953,0.019961797353992707,0.01734585720647369,0.6338011211613804,0.6386204375335549,0.010356405834459551,183,2.171648077957358,1.4909745790131104,0.8633879781420765,309942,2.198608516369676,1.2399620181464308,0.9249246633241058,500,0.02007021856840063,0.041864962944051294,0.007180856659164003,0.08680492657377148,0.01430304352560463,0.8270338681482592,0.8995656780908212,0.9140833664610283,0.2319518502894548
operator_pde_m2_P4_L16.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.01475499920177382,0.005617257866982556,6.115686721253533e-07,0.011314510752660989,0.009142027904740248,0.36,0.009142064676166546,0.008347237708404677,0.009142064676166546,0.007056923587200253,4.543985409172471e-13,False,17,0.026149950880673813,0.01860061961445464,0.025226151731765862,0.021590304496742263,0.016989031351401323,0.64,0.0,0.028243679852303038,0.018946759238713574,0.0222824452200437,,,,,,,,0.5808131722297646,0.5705291849673627,0.04862782251283049,130,2.7459654876302233,2.1816850286850005,0.24615384615384617,5151,1.4584968290457885,0.7160594680148145,1.0,,,,,,,,,,
operator_pde_m2_P4_L16.npz,exact_m2_L16_width_ensemble_large.npz:n128,1,128,16,96,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.01627177227503241,0.005773292078526206,3.193547590550954e-07,0.013328632759911085,0.006290210482559291,0.28,0.010328001376631073,0.006091074903283299,0.006290064438163093,0.009056213818884967,1.9280909139565636e-13,False,17,0.024338624247268074,0.017030075479083202,0.02225863221364727,0.023624483810237518,0.015848875524028687,0.48,0.0,0.018916736230135137,0.013723789658024697,0.01530011868595596,,,,,,,,0.5808131722297646,0.5804148279004467,0.0325693994809261,128,2.927657253540813,2.2326390038405055,0.3125,5151,1.892555182199094,0.811451757668403,1.0,,,,,,,,,,
operator_pde_m2_P4_L16.npz,exact_m2_L16_width_ensemble_large.npz:n256,1,256,16,48,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.01544177792847408,0.003037154799453405,8.55171743563839e-08,0.015020147342814968,0.01544177792847408,0.0,0.01837676195090249,0.015629702984905146,0.015441837226267083,0.011008903142398718,2.6948649392167897e-14,False,17,0.02620448205585416,0.02175800246336326,0.025756538121146387,0.021617418422032575,0.02000583171147323,0.72,0.125,0.0160243022510435,0.012528121266402067,0.01503450037300471,,,,,,,,0.5808131722297646,0.5728540574803441,0.027589426371866833,126,1.837918005935206,0.8336770921640578,1.0,5151,1.9404574614452108,1.1280569979291828,1.0,,,,,,,,,,
operator_pde_m2_P4_L16_GH3_base4.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.014791702044192695,0.005650438292661797,6.327560763313301e-07,0.011319046025810908,0.009142027904740248,0.36,0.009142073858721138,0.008361488611617222,0.009142073858721138,0.007057728376801825,4.64241572337834e-13,False,17,0.02615079130536004,0.01859433353355126,0.025188249259933872,0.02159029370280674,0.016989031351400556,0.64,0.0,0.02835931739751219,0.01895415628537321,0.02235393465349668,,,,,,,,0.580915027226155,0.5705291849673627,0.04881835736446128,130,2.7615076493278408,2.239191148929552,0.25384615384615383,5151,1.4584390281833242,0.7158469621568871,1.0,,,,,,,,,,
operator_pde_m2_P4_L16_GH3_base4.npz,exact_m2_L16_width_ensemble_large.npz:n128,1,128,16,96,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.016289197740976865,0.005807638729986812,3.410842289768705e-07,0.013348098188198487,0.006290210482559291,0.28,0.010346639870433863,0.006095681161052308,0.00629006015211222,0.0090564015089937,2.026521228162432e-13,False,17,0.024345295571091025,0.017003317764145612,0.022150846881754407,0.023630890977213825,0.015848875524029325,0.48,0.0,0.01899303905195628,0.013733720426727339,0.015330389995724347,,,,,,,,0.580915027226155,0.5804148279004467,0.03269503827891533,128,2.9881839231652343,2.3190070424921805,0.3125,5151,1.8926366140066633,0.8100791948749995,1.0,,,,,,,,,,
operator_pde_m2_P4_L16_GH3_base4.npz,exact_m2_L16_width_ensemble_large.npz:n256,1,256,16,48,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.01544177792847408,0.0030627568284194,9.89166043642389e-08,0.015020147342814968,0.01544177792847408,0.0,0.018438847673621292,0.01564727496645567,0.015441831169074417,0.011008903142398718,3.679168081275472e-14,False,17,0.026205415573826562,0.021730221300362423,0.025636705448407033,0.021611292833283446,0.02000583171147392,0.68,0.125,0.016179991960056726,0.012534388685643513,0.015110619551298861,,,,,,,,0.580915027226155,0.5728540574803441,0.027852596682367666,126,1.837918005935206,0.9112069551858969,1.0,5151,1.9294392589018659,1.126563485353799,1.0,,,,,,,,,,
operator_pde_m2_P4_L16_GH4.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.009142027904740248,0.002468075806239359,7.328111254662633e-07,0.009107426736879537,0.009142027904740248,0.0,0.009142138298516686,0.008355689786665087,0.00914213629060062,0.005686584898334679,5.040435502350347e-13,False,17,0.02421503644290618,0.014685528127858614,0.02421503644290618,0.02085835273101755,0.016989031351400556,4.0,1.0,0.012124006838804092,0.006662292679947571,0.012124006838804092,,,,,,,,0.559922549499783,0.5705291849673627,0.021653006919680754,130,3.004146671645318,1.870026289763709,0.6923076923076923,5151,1.3164238773635468,0.5510337137700679,1.0,,,,,,,,,,
operator_pde_m2_P4_L16_GH4.npz,exact_m2_L16_width_ensemble_large.npz:n128,1,128,16,96,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.006290210482559291,0.0021367450777695315,4.457192211573713e-07,0.004835863485584735,0.006290210482559291,0.0,0.006290057675422541,0.005550087528699114,0.006290057675422541,0.005902670710763613,2.4245410071344397e-13,False,17,0.02964598586671755,0.015189752091210417,0.02964598586671755,0.01987866408928385,0.015848875524029325,4.0,1.0,0.020548229916944098,0.009604320909624306,0.020548229916944098,,,,,,,,0.559922549499783,0.5804148279004467,0.03669834325354682,128,3.588494445253985,1.944541084258863,0.6484375,5151,1.6202938901306998,0.7189432501150909,1.0,,,,,,,,,,
operator_pde_m2_P4_L16_GH4.npz,exact_m2_L16_width_ensemble_large.npz:n256,1,256,16,48,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.01544177792847408,0.004281915012307649,1.8525149077494586e-07,0.015020147342814968,0.01544177792847408,0.0,0.015483588881871452,0.014337837628728397,0.015441783157370749,0.011008903142398718,7.659365870995547e-14,False,17,0.0202692543158916,0.012865937900749472,0.01996318892529827,0.01373991757419668,0.02000583171147392,0.96,0.0,0.01303909890809388,0.006343419031311881,0.01303909890809388,,,,,,,,0.559922549499783,0.5728540574803441,0.02328732593417178,126,2.044537678748315,1.094653748813939,0.9603174603174603,5151,1.158486931937396,0.6450940940354016,1.0,,,,,,,,,,
operator_pde_m2_P4_L16_GH5.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.009142027904740248,0.0032219340780006546,6.493553578792524e-07,0.009107426736879537,0.009142027904740248,0.0,0.00914210578815827,0.008090897295234293,0.00914210578815827,0.005686584898334679,4.731876359747593e-13,False,17,0.023416533362503753,0.015443741154711865,0.022224511218788812,0.02027842561369364,0.016989031351400556,0.64,0.0,0.014217252654955041,0.011854300890646303,0.013782164645585111,,,,,,,,0.5676447057248095,0.5705291849673627,0.025046041144348264,130,2.3236790505297544,1.5977376417333782,0.8,5151,1.3749978056831917,0.5937738586904947,1.0,,,,,,,,,,
operator_pde_m2_P4_L16_GH5.npz,exact_m2_L16_width_ensemble_large.npz:n128,1,128,16,96,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.00840335378335752,0.003176712916783127,3.605956780573055e-07,0.007039636316484077,0.006290210482559291,0.28,0.006290078544714035,0.0054640635997884315,0.006290078544714035,0.005902670710763613,2.115981864531685e-13,False,17,0.021653182584336,0.01443894590844331,0.02165109610561026,0.02090672488988865,0.015848875524029325,0.48,0.0,0.0156319373932167,0.009106049013381782,0.0156319373932167,,,,,,,,0.5676447057248095,0.5804148279004467,0.027538242206023432,128,2.5640577594991187,1.514867446814001,0.7265625,5151,1.678581045820066,0.688103247563283,1.0,,,,,,,,,,
operator_pde_m2_P4_L16_GH5.npz,exact_m2_L16_width_ensemble_large.npz:n256,1,256,16,48,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.01544177792847408,0.003155732640543925,1.0420496815071108e-07,0.015020147342814968,0.01544177792847408,0.0,0.015447461637438372,0.014582357136944814,0.015441801578107851,0.011008903142398718,4.5737744449680016e-14,False,17,0.0240219815927774,0.015977041145681225,0.024000990812746044,0.017970356048546687,0.02000583171147392,1.52,0.0,0.008435301242220914,0.005696887988946634,0.008435301242220914,,,,,,,,0.5676447057248095,0.5728540574803441,0.014860177778721843,126,1.837918005935206,0.5452170357310075,1.0,5151,1.620794987203059,0.8246325781629216,1.0,,,,,,,,,,
operator_pde_m2_deg1_L16_qmc256.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.009142027904740248,0.0030021983164472705,6.83164215845959e-07,0.009107426736879537,0.009142027904740248,0.0,0.009142116359326671,0.008139483778976438,0.009142116359326671,0.005686584898334679,4.865370487735532e-13,False,17,0.021780231018129828,0.014405427270282982,0.020143965320324527,0.01933935161508127,0.016989030961950535,0.6,0.0,0.01190926932429307,0.009437069302875044,0.01190926932429307,,,,,,,,0.5655989282080467,0.5705291849673627,0.021056032340839994,130,2.599184833301844,1.7455696227870252,0.7230769230769231,5151,1.3073740223173116,0.551254043460593,1.0,,,,,,,,,,
operator_pde_m2_deg1_L16_qmc256.npz,exact_m2_L16_width_ensemble_large.npz:n128,1,128,16,96,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.007087970399565433,0.002899033354294226,3.9491242903097865e-07,0.006248178411690564,0.006290210482559282,0.36,0.006290068452959817,0.005428066479589488,0.006290068452959817,0.005902670710763613,2.2494759925196245e-13,False,17,0.023644949569789072,0.013958957039699285,0.023644949569789072,0.019414106928614006,0.015848875524029325,4.0,1.0,0.016126100876507198,0.008081335922125139,0.016126100876507198,,,,,,,,0.5655989282080467,0.5804148279004467,0.028511547798717653,128,2.9970953177351713,1.7307386934796747,0.6484375,5151,1.5452738056840634,0.6633597051405002,1.0,,,,,,,,,,
operator_pde_m2_deg1_L16_qmc256.npz,exact_m2_L16_width_ensemble_large.npz:n256,1,256,16,48,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.015441777928474081,0.0034609245551807753,1.366187356029209e-07,0.015020147342814968,0.015441777928474081,0.0,0.015467920412323971,0.014526257958349175,0.015441795926370972,0.011008903142398718,5.908715724847396e-14,False,17,0.02225556310443054,0.014405831320827314,0.022117276286187003,0.015905855561149762,0.020005831712279702,1.04,0.0,0.008309565175949551,0.004031463169206729,0.008309565175949551,,,,,,,,0.5655989282080467,0.5728540574803441,0.014691621149771713,126,1.837918005935206,0.741020254544852,1.0,5151,1.4135009176173658,0.7361233343395889,1.0,,,,,,,,,,
operator_pde_m2_deg1_L16_qmc256_white.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.009142027904740226,0.0029542788783221714,6.723804944620341e-07,0.00910742673687951,0.009142027904740226,0.0,0.009142110280756493,0.008124117256171804,0.009142110280756493,0.005686584898334679,4.823011114064307e-13,False,17,0.021794556299995722,0.014534548825409728,0.02020200236004941,0.01934199927433955,0.016988990829005905,0.6,0.0,0.012102138888440932,0.009476983399090257,0.012102138888440932,,,,,,,,0.5651882963676861,0.5705291849673627,0.021412578721495365,130,2.520151197094717,1.7092353199692796,0.7384615384615385,5151,1.30754623402951,0.5556919130686281,1.0,,,,,,,,,,
operator_pde_m2_deg1_L16_qmc256_white.npz,exact_m2_L16_width_ensemble_large.npz:n128,1,128,16,96,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.006833729223555893,0.0028072774291126516,3.8366748131656476e-07,0.00595656581938786,0.006290210482559292,0.36,0.006290069254644741,0.005422500831933511,0.006290069254644741,0.005902670710763613,2.207116618848399e-13,False,17,0.023958665857088262,0.014056411278804786,0.023958665857088262,0.019407934734580135,0.015848875524029325,4.0,1.0,0.01651498696386931,0.008243565651047596,0.01651498696386931,,,,,,,,0.5651882963676861,0.5804148279004467,0.0292203272254693,128,2.8751375679859223,1.6631125834305385,0.671875,5151,1.546581928749711,0.6681943625437299,1.0,,,,,,,,,,
operator_pde_m2_deg1_L16_qmc256_white.npz,exact_m2_L16_width_ensemble_large.npz:n256,1,256,16,48,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.015441777928474098,0.0034711663431861548,1.2656851653610858e-07,0.015020147342814996,0.015441777928474098,0.0,0.01546783886973028,0.01451706830782249,0.01544180045735403,0.011008903142398718,5.485121988135143e-14,False,17,0.02233911905783062,0.01436473837713504,0.0222327645421798,0.015935108862105585,0.02000583179097375,1.12,0.0,0.008696802573571123,0.00419722868946845,0.008696802573571123,,,,,,,,0.5651882963676861,0.5728540574803441,0.01538744278581695,126,1.8379180059352094,0.6920718465182005,1.0,5151,1.4225094510208927,0.7344953034099168,1.0,,,,,,,,,,
operator_pde_m2_deg1_L16_qmc512_white.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.009142027904740252,0.0029972412275365637,6.833239219398822e-07,0.009107426736879538,0.009142027904740252,0.0,0.009142116682809839,0.00814529303252523,0.009142116682809839,0.005686584898334679,4.866067561094415e-13,False,17,0.02178923679174671,0.014467837448866646,0.02018239799356639,0.01934352599021638,0.016988716989109583,0.6,0.0,0.01210845266334206,0.009533479845179693,0.01210845266334206,,,,,,,,0.5654748407522451,0.5705291849673627,0.021412893714659906,130,2.600743602352498,1.7444152428368578,0.7153846153846154,5151,1.3077876867910363,0.553525745668642,1.0,,,,,,,,,,
operator_pde_m2_deg1_L16_qmc512_white.npz,exact_m2_L16_width_ensemble_large.npz:n128,1,128,16,96,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.007107448762075014,0.0029036981829566742,3.9510535330606824e-07,0.006291654102079214,0.006290210482559293,0.36,0.006290068650100022,0.005432239907646531,0.006290068650100022,0.005902670710763613,2.2501730658785074e-13,False,17,0.02377696444699155,0.014026842312216795,0.02377696444699155,0.019425190723764585,0.015848875524029325,4.0,1.0,0.01630369055133574,0.008217167599846217,0.01630369055133574,,,,,,,,0.5654748407522451,0.5804148279004467,0.028831858424765842,128,2.9994268254516325,1.731936570830618,0.6484375,5151,1.546148758216151,0.6666821147829862,1.0,,,,,,,,,,
operator_pde_m2_deg1_L16_qmc512_white.npz,exact_m2_L16_width_ensemble_large.npz:n256,1,256,16,48,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.015441777928474076,0.003469552052140059,1.367427416643014e-07,0.015020147342814965,0.015441777928474076,0.0,0.015466441068020094,0.01452228675784218,0.015441795623813792,0.011008903142398718,5.915686458436227e-14,False,17,0.02219759460876071,0.014324783430102093,0.022058549106522697,0.01591893012645973,0.0200058325086899,1.04,0.0,0.0084857898613908,0.00416149640144364,0.0084857898613908,,,,,,,,0.5654748407522451,0.5728540574803441,0.015006485257774236,126,1.8379180059352056,0.7449332178415327,1.0,5151,1.4143751913071443,0.7326469800170413,1.0,,,,,,,,,,
operator_pde_m2_deg2_L16_qmc256.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.009142027904740247,0.003092287863921226,6.945151721834963e-07,0.009107426736879533,0.009142027904740247,0.0,0.009142118583962,0.008124747885750612,0.009142118583962,0.005686584898334679,4.907052737139944e-13,False,17,0.021727719969334706,0.014625082151959934,0.020091448598116783,0.019330346182776514,0.016989029649015393,0.6,0.0,0.012472547413997333,0.009688746789408832,0.012472547413997333,,,,,,,,0.5652736292620851,0.5705291849673627,0.022064619271695275,130,2.7033170743112263,1.8268639238664062,0.7,5151,1.30615780148098,0.5591434045658433,1.0,,,,,,,,,,
operator_pde_m2_deg2_L16_qmc256.npz,exact_m2_L16_width_ensemble_large.npz:n128,1,128,16,96,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.007274144948982348,0.002983224230216862,4.0627713542570816e-07,0.00637066686189558,0.006290210482559288,0.36,0.006290063886041445,0.005406395740816889,0.006290063886041445,0.005902670710763613,2.291158241924037e-13,False,17,0.023897895176054035,0.014012218342124919,0.023897895176054035,0.01935077033372301,0.015848875524029325,4.0,1.0,0.016615290228274824,0.008563646279328506,0.016615290228274824,,,,,,,,0.5652736292620851,0.5804148279004467,0.029393358133413407,128,3.1510841962533425,1.8364008250042307,0.640625,5151,1.5374042184515053,0.6661778289681818,1.0,,,,,,,,,,
operator_pde_m2_deg2_L16_qmc256.npz,exact_m2_L16_width_ensemble_large.npz:n256,1,256,16,48,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.015441777928474083,0.003430817871103978,1.4782182095503764e-07,0.015020147342814972,0.015441777928474083,0.0,0.015500045869445476,0.014570578380361077,0.015441795362921206,0.011008903142398718,6.325538218891518e-14,False,17,0.02176921529488368,0.01393416998739649,0.02151796962585853,0.015750486724281698,0.020005831724567567,0.92,0.0,0.008820577519096642,0.004437905815020172,0.008820577519096642,,,,,,,,0.5652736292620851,0.5728540574803441,0.015604084575130682,126,1.8379180059352065,0.8022268086399027,1.0,5151,1.390925305802175,0.7141440733239443,1.0,,,,,,,,,,
operator_pde_m2_deg2_L16_qmc256_white.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.00914202790474025,0.003159807582922127,7.089162279586195e-07,0.009107426736879538,0.00914202790474025,0.0,0.009142124776252323,0.008134952048895527,0.009142124644642056,0.005686584898334679,4.95904052121597e-13,False,17,0.02170936620896301,0.014407297671388401,0.019937907582538803,0.01932495312551996,0.016988868714834585,0.56,0.0,0.011958715144594683,0.009439443163251864,0.011958715144594683,,,,,,,,0.5657664999155073,0.5705291849673627,0.021137192015399677,130,2.8284678438080393,1.8969395220803893,0.6538461538461539,5151,1.3055710664609652,0.5513233483075162,1.0,,,,,,,,,,
operator_pde_m2_deg2_L16_qmc256_white.npz,exact_m2_L16_width_ensemble_large.npz:n128,1,128,16,96,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.007469279668023481,0.003067395390924878,4.2104934043816386e-07,0.006604761273020121,0.006290210482559287,0.36,0.006290060998239118,0.005402414298380696,0.006290060998239118,0.005902670710763613,2.343146026000062e-13,False,17,0.02345865462603577,0.013796795241915993,0.02345865462603577,0.01934623404354774,0.015848875524029325,4.0,1.0,0.016025002276397318,0.008208450330483577,0.016025002276397318,,,,,,,,0.5657664999155073,0.5804148279004467,0.028324409944368432,128,3.3296448961958602,1.9429836006560366,0.625,5151,1.5359887368441043,0.6555295773763914,1.0,,,,,,,,,,
operator_pde_m2_deg2_L16_qmc256_white.npz,exact_m2_L16_width_ensemble_large.npz:n256,1,256,16,48,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.01544177792847408,0.0034334099832403157,1.6180553809293437e-07,0.015020147342814968,0.01544177792847408,0.0,0.01552610467939194,0.014594656059281003,0.015441791380356687,0.011008903142398718,6.845416059651772e-14,False,17,0.021807542054162358,0.014044889403617478,0.021468891309653227,0.015706830421241103,0.020005833010112377,0.88,0.0,0.008231873042569449,0.004065368159167778,0.008231873042569449,,,,,,,,0.5657664999155073,0.5728540574803441,0.014549947803199398,126,1.837918005935206,0.8900473836757565,1.0,5151,1.3796403807557198,0.7182402756817122,1.0,,,,,,,,,,
operator_pde_m2_deg2_L16_qmc512_white.npz,exact_m2_L16_width_ensemble_large.npz:n64,1,64,16,128,"Pilot archive lacks full run metadata; fixed L=16 finite-width mean, not an ordered limit.",0.0,4.0,101,0.009142027904740278,0.002989129576900405,6.89751849255672e-07,0.009107426736879566,0.009142027904740278,0.0,0.009142121533441152,0.00815504485672363,0.009142121533441152,0.005686584898334679,4.890935977640935e-13,False,17,0.02179533186754989,0.014612204978939376,0.020248069449844978,0.019350523753996596,0.016988448622206657,0.6,0.0,0.012487705543934378,0.009708752132648588,0.012487705543934378,,,,,,,,0.565197367087993,0.5705291849673627,0.022094415634441953,130,2.636173902180268,1.7462355069030426,0.7153846153846154,5151,1.308564692000106,0.5587773260523424,1.0,,,,,,,,,,
